"","zipcode","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black","total.sale","total.volume","price"
"367","50529",90.5,9.3,2.9,31250,707,705,0,0,0,0,0,2,44.2008486562942,99.7171145685997,0,12760,1195,10.6778242677824
"368","50535",93.1,16.9,4.6,29647,944,895,36,0,0,0,0,13,31.405720338983,94.8093220338983,3.8135593220339,19451,1409,13.8048261178141
"369","50658",94,17.5,6.2,29000,2371,2365,0,0,0,0,0,6,12.2311261071278,99.7469422184732,0,37382,3258,11.4739103744629
"370","50150",93.9,6.3,14.6,31875,928,900,0,0,0,0,28,0,34.3480603448276,96.9827586206897,0,7415,456,16.2609649122807
"371","50174",95,9,4.4,30338,1403,1382,4,0,0,0,0,17,21.623663578047,98.5032074126871,0.285103349964362,1572,117,13.4358974358974
"372","52253",92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44,13.0135089496792,96.4201283350219,1.04694360013509,76510,6020,12.7093023255814
"373","50581",89.2,17.9,2.9,28333,952,915,0,0,0,0,30,7,29.7615546218487,96.1134453781513,0,21697,1470,14.7598639455782
"374","52146",89.3,16.9,4.9,24727,975,944,23,0,0,0,0,8,25.3610256410256,96.8205128205128,2.35897435897436,17293,1386,12.476911976912
"375","50072",95.3,28.4,1.7,37917,2468,2374,36,0,45,0,0,13,15.3634521880065,96.1912479740681,1.45867098865478,19367,1496,12.9458556149733
"376","50109",95.6,37.6,2,46100,2826,2779,7,1,0,0,35,4,16.3128096249115,98.3368719037509,0.247699929228592,25701,2226,11.5458221024259
"377","50240",96.7,25.6,5.8,36437,2875,2835,20,0,3,0,0,17,12.6737391304348,98.6086956521739,0.695652173913043,18797,1435,13.0989547038328
"378","52079",92.3,11.8,0,31681,865,858,0,0,0,0,0,7,36.6254335260116,99.1907514450867,0,24733,1659,14.9083785412899
"379","51342",91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0,26.4408333333333,98.6666666666667,1,31845,2651,12.0124481327801
"380","52043",92.7,18.2,4.3,32731,2209,2185,14,0,4,0,0,6,14.817111815301,98.9135355364418,0.6337709370756,43094,3117,13.8254732114212
"381","52768",94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68,25.7902777777778,94.9305555555556,0,16312,1407,11.5934612651031
"382","51005",93.3,16.8,4.2,36094,1365,1320,19,0,14,0,0,12,26.4424908424908,96.7032967032967,1.39194139194139,8467,652,12.9861963190184
"383","52336",93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10,17.3467966573816,99.3036211699164,0,16463,1386,11.8780663780664
"384","50641",75.3,4.9,3.8,26105,1879,1860,2,12,0,0,0,5,13.8930282064928,98.9888238424694,0.106439595529537,25351,1709,14.8338209479228
"385","52554",85,10.8,10.1,28717,1277,1261,0,10,0,0,6,0,22.4878621769773,98.7470634299139,0,17846,1315,13.571102661597
"386","50160",93.2,9.7,7.2,31765,452,448,0,0,0,0,1,3,70.2765486725664,99.1150442477876,0,11368,712,15.9662921348315
"387","52777",91.3,11.6,3.1,31144,1323,1290,0,0,4,0,0,29,23.5404383975813,97.5056689342404,0,10657,820,12.9963414634146
"388","52254",89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3,33.6009501187648,99.2874109263658,0,13371,1001,13.3576423576424
"389","51466",91.9,17,3.8,32356,1096,1096,0,0,0,0,0,0,29.521897810219,100,0,10416,842,12.3705463182898
"390","50327",91.5,34,2.1,40480,11156,10320,312,25,202,8,102,187,3.62854069558982,92.5062746504123,2.79670132664037,176469,12748,13.8428773140885
"391","51002",90.9,23.3,2.4,30258,2877,2680,17,0,26,1,108,45,10.5172054223149,93.1525895029545,0.590893291623219,8486,604,14.0496688741722
"392","51038",94.1,18,3.2,30237,1577,1502,0,0,3,16,42,14,19.1737476220672,95.2441344324667,0,6421,457,14.0503282275711
"393","52623",96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,14.7110894941634,96.7412451361868,0.875486381322957,5768,333,17.3213213213213
"394","52337",91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4,38.1810584958217,98.8857938718663,0,15257,961,15.8761706555671
"395","50667",95.7,20.1,3.1,36736,829,799,0,0,0,0,0,30,44.313630880579,96.3811821471653,0,23165,1573,14.7266369993643
"396","51526",93.5,17.2,3.8,37981,1406,1395,0,0,0,0,0,11,27.0135135135135,99.2176386913229,0,10620,595,17.8487394957983
"397","50047",97.2,29.7,2.8,38850,5931,5714,0,24,44,0,0,149,6.55032878098128,96.3412577980104,0,84526,6396,13.2154471544715
"398","50452",84.4,20.4,3.4,26900,810,742,29,3,14,0,17,5,33.2098765432099,91.6049382716049,3.58024691358025,8285,675,12.2740740740741
"399","50123",95.6,13.6,1.5,31689,688,677,0,2,0,0,0,9,46.0595930232558,98.4011627906977,0,7652,603,12.6898839137645
"400","52639",92.8,11.3,5,28963,1898,1834,12,5,0,0,5,42,15.2597471022129,96.6280295047418,0.632244467860906,8196,580,14.1310344827586
"401","52228",97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23,14.9392466585662,99.0279465370595,0,10798,772,13.9870466321244
"402","50207",94,19.8,4.5,31555,2466,2425,0,12,3,0,0,26,12.7960259529603,98.3373884833739,0,14368,964,14.9045643153527
"403","51238",93.9,15.6,1.7,33629,1132,1111,0,0,3,0,0,18,29.7075971731449,98.1448763250883,0,9148,582,15.7182130584192
"404","50456",89.2,12.7,5.1,22500,1888,1808,6,4,2,0,5,63,11.9173728813559,95.7627118644068,0.317796610169492,10904,711,15.3361462728551
"405","50430",89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0,69.8045454545454,100,0,11037,798,13.8308270676692
"406","52801",79.5,28,4.1,26071,1015,735,246,0,0,0,6,28,25.6857142857143,72.4137931034483,24.2364532019704,5646,234,24.1282051282051
"407","52347",94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14,21.2695167286245,98.5749690210657,0.371747211895911,12112,868,13.9539170506912
"408","52223",93.1,12.1,7.4,27955,1503,1501,0,0,0,0,2,0,18.5994677312043,99.8669328010645,0,2914,189,15.4179894179894
"409","51553",96.2,23.3,1.6,42036,1074,1069,0,5,0,0,0,0,39.1396648044693,99.5344506517691,0,6133,397,15.448362720403
"410","52351",99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9,34.1503546099291,97.5177304964539,0.354609929078014,10129,648,15.6311728395062
"411","52328",98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22,17.9160621761658,94.1968911917098,2.52158894645941,4371,234,18.6794871794872
"412","51453",92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3,40.8282290279627,98.9347536617843,0,3527,226,15.6061946902655
"413","51570",90,16.2,2.3,27981,998,992,0,0,4,0,0,2,28.0370741482966,99.3987975951904,0,1350,95,14.2105263157895
"414","50634",92.8,13.9,3.5,32159,745,725,0,0,0,0,0,20,43.1664429530201,97.3154362416107,0,2150,147,14.6258503401361
"415","50237",96.2,20,4.7,40100,3413,3352,5,13,1,0,0,42,11.7491942572517,98.2127160855552,0.146498681511866,4273,235,18.1829787234043
"416","52590",79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,19.1482982171799,98.4602917341977,0.972447325769854,2764,180,15.3555555555556
"417","51653",90.2,26,1.8,34805,1585,1556,11,6,3,0,0,9,21.9589905362776,98.1703470031546,0.694006309148265,4588,210,21.847619047619
"418","50169",91.7,18.8,8,30664,3259,3011,162,31,8,0,0,47,9.40902117213869,92.3903037741639,4.97084995397361,5058,226,22.3805309734513
"419","50510",94.4,22.9,4.3,35313,1004,964,17,0,2,0,7,14,35.1723107569721,96.0159362549801,1.69322709163347,1710,88,19.4318181818182
"420","52206",94.6,28.4,1.6,46821,2298,2190,60,0,26,0,0,22,20.3746736292428,95.3002610966057,2.61096605744125,3360,206,16.3106796116505
"421","52202",96.2,19.7,4.5,35147,1011,996,0,0,0,0,0,15,34.7645895153314,98.5163204747775,0,667,40,16.675
"422","51573",92.5,22.2,4.4,32917,1175,1171,0,0,0,0,0,4,28.0144680851064,99.6595744680851,0,1160,70,16.5714285714286
"423","51061",95.9,20.7,3.7,31667,726,717,0,0,6,0,0,3,43.6184573002755,98.7603305785124,0,375,32,11.71875
"424","52346",95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56,25.8760330578512,93.2231404958678,0,530,25,21.2
"425","50061",98.5,51.9,1.5,60156,1599,1562,0,0,30,0,0,7,37.6210131332083,97.6860537836148,0,14610,876,16.6780821917808
"426","51463",91.6,17.2,7.9,28631,657,656,1,0,0,0,0,0,43.5783866057839,99.8477929984779,0.15220700152207,216,4,54
