"","city","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","income_per_capita","prop_white","prop_black"
"1860","Glenwood","Whisky",129846,9185,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1861","Glenwood","Gin",8895,779,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1862","Glenwood","Vodka",74605,7532,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1863","Glenwood","Rum",52044,3623,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1864","Glenwood","Brandy",4026,320,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1865","Glenwood","Tequila",11693,863,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1866","Glenwood","Schnapps",10530,976,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1867","Glenwood","Distilled Spirits",596,28,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1868","Glenwood","Amaretto",565,72,91,23.9,3,26369,5233,5055,68,66,0,0,0,44,5.03898337473724,96.5985094592012,1.29944582457481
"1869","Tipton","Misc",25401,1800,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1870","Tipton","Whisky",134198,10299,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1871","Tipton","Vodka",56194,5756,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1872","Tipton","Rum",38827,2723,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1873","Tipton","Brandy",6249,548,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1874","Tipton","Gin",9735,995,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1875","Tipton","Tequila",8706,621,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1876","Tipton","Amaretto",928,105,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1877","Tipton","Schnapps",17810,1350,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1878","Tipton","Distilled Spirits",1351,102,91.9,15.2,6.8,31250,3201,3065,35,5,96,0,0,0,9.76257419556389,95.7513277100906,1.09340830990316
"1879","Conrad","Misc",2725,161,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1880","Conrad","Whisky",25225,1857,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1881","Conrad","Gin",402,23,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1882","Conrad","Vodka",14401,1555,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1883","Conrad","Rum",6071,439,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1884","Conrad","Brandy",498,41,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1885","Conrad","Tequila",822,63,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1886","Conrad","Schnapps",574,45,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1887","Conrad","Amaretto",78,11,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1888","Conrad","Distilled Spirits",544,22,93.5,23.5,4.8,36484,1073,1070,0,0,3,0,0,0,34.0018639328984,99.7204100652377,0
"1889","Gladbrook","Whisky",12432,983,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1890","Gladbrook","Gin",446,43,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1891","Gladbrook","Vodka",11009,1395,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1892","Gladbrook","Misc",1659,130,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1893","Gladbrook","Rum",4922,395,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1894","Gladbrook","Brandy",1033,96,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1895","Gladbrook","Tequila",431,34,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1896","Gladbrook","Schnapps",1784,157,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1897","Gladbrook","Amaretto",69,10,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1898","Gladbrook","Distilled Spirits",75,4,95.6,18.2,6,35000,886,859,21,4,0,0,0,2,39.5033860045147,96.9525959367946,2.37020316027088
"1899","Belle Plaine","Misc",20348,1060,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1900","Belle Plaine","Vodka",49573,5080,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1901","Belle Plaine","Whisky",104337,6994,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1902","Belle Plaine","Rum",33984,2298,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1903","Belle Plaine","Tequila",11244,746,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1904","Belle Plaine","Distilled Spirits",1485,75,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1905","Belle Plaine","Gin",2136,180,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1906","Belle Plaine","Brandy",12837,1149,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1907","Belle Plaine","Amaretto",1312,89,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1908","Belle Plaine","Schnapps",23953,1942,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32,10.5554254488681,98.4777517564403,0
"1909","Colesburg","Whisky",4971,417,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1910","Colesburg","Gin",49,4,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1911","Colesburg","Vodka",843,112,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1912","Colesburg","Misc",421,31,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1913","Colesburg","Rum",3263,247,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1914","Colesburg","Brandy",233,25,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1915","Colesburg","Tequila",88,6,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1916","Colesburg","Schnapps",1877,141,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1917","Colesburg","Amaretto",32,5,86.4,11.9,5.4,31394,462,456,0,0,0,0,0,6,67.9523809523809,98.7012987012987,0
"1918","Lake Park","Whisky",13013,1080,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1919","Lake Park","Gin",367,47,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1920","Lake Park","Vodka",6635,808,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1921","Lake Park","Rum",5660,377,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1922","Lake Park","Brandy",449,42,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1923","Lake Park","Misc",2806,142,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1924","Lake Park","Tequila",792,63,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1925","Lake Park","Schnapps",767,60,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1926","Lake Park","Amaretto",23,4,94.6,18.8,6.5,30260,1171,1158,0,0,2,0,1,10,25.8411614005124,98.8898377455166,0
"1937","Postville","Whisky",12216,1003,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1938","Postville","Gin",706,70,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1939","Postville","Vodka",7535,864,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1940","Postville","Misc",2302,174,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1941","Postville","Rum",4660,336,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1942","Postville","Brandy",2444,166,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1943","Postville","Tequila",1670,124,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1944","Postville","Amaretto",118,9,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1945","Postville","Schnapps",2611,268,67.6,12.4,5.4,25229,2281,1954,172,27,17,0,41,70,11.0604997807979,85.6641823761508,7.54055238930294
"1946","Sergeant Bluff","Whisky",78735,5405,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238,7.50988861104797,91.3616731075244,0.0454648783814503
"1947","Sergeant Bluff","Gin",2319,203,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238,7.50988861104797,91.3616731075244,0.0454648783814503
"1948","Sergeant Bluff","Vodka",43068,4324,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238,7.50988861104797,91.3616731075244,0.0454648783814503
"1949","Sergeant Bluff","Misc",11906,742,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238,7.50988861104797,91.3616731075244,0.0454648783814503
"1950","Sergeant Bluff","Rum",26532,1927,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238,7.50988861104797,91.3616731075244,0.0454648783814503
"1951","Sergeant Bluff","Brandy",5498,359,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238,7.50988861104797,91.3616731075244,0.0454648783814503
"1952","Sergeant Bluff","Schnapps",5412,374,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238,7.50988861104797,91.3616731075244,0.0454648783814503
"1953","Sergeant Bluff","Tequila",13562,829,94.1,40.8,1.5,33036,4399,4019,2,10,130,0,0,238,7.50988861104797,91.3616731075244,0.0454648783814503
"1954","Wellman","Misc",7463,469,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1955","Wellman","Vodka",19402,1753,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1956","Wellman","Whisky",35543,2606,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1957","Wellman","Rum",13893,946,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1958","Wellman","Tequila",2338,144,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1959","Wellman","Distilled Spirits",557,28,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1960","Wellman","Gin",1943,169,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1961","Wellman","Brandy",568,54,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1962","Wellman","Amaretto",213,21,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1963","Wellman","Schnapps",3054,284,92.4,17.2,1.1,33606,1365,1285,20,0,8,0,5,47,24.6197802197802,94.1391941391941,1.46520146520147
"1964","Kellogg","Whisky",15835,966,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1965","Kellogg","Misc",1489,69,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1966","Kellogg","Rum",3746,242,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1967","Kellogg","Brandy",1458,102,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1968","Kellogg","Tequila",714,29,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1969","Kellogg","Gin",139,11,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1970","Kellogg","Vodka",7825,771,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1971","Kellogg","Amaretto",28,3,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1972","Kellogg","Schnapps",1336,133,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1973","Kellogg","Distilled Spirits",1953,84,90.7,6.5,5.9,28693,777,760,0,0,7,0,2,8,36.9279279279279,97.8120978120978,0
"1974","Forest City","Misc",35938,2093,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1975","Forest City","Tequila",24324,1431,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1976","Forest City","Vodka",106437,10496,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1977","Forest City","Whisky",192449,14772,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1978","Forest City","Brandy",10405,825,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1979","Forest City","Rum",110153,8233,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1980","Forest City","Distilled Spirits",2799,120,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1981","Forest City","Gin",6724,510,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1982","Forest City","Amaretto",2841,262,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1983","Forest City","Schnapps",24289,1793,92.5,20.5,7.5,24928,4043,3735,67,3,101,0,18,119,6.16571852584714,92.3818946326985,1.65718525847143
"1984","Story City","Misc",5862,332,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1985","Story City","Whisky",69825,5359,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1986","Story City","Gin",2742,242,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1987","Story City","Vodka",41281,4725,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1988","Story City","Rum",23407,1783,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1989","Story City","Brandy",3020,231,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1990","Story City","Tequila",7167,421,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1991","Story City","Amaretto",328,40,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1992","Story City","Schnapps",3520,292,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1993","Story City","Distilled Spirits",71,3,91.5,29.3,3.1,32119,3423,3128,51,75,13,0,11,145,9.38328951212387,91.3818288051417,1.48992112182296
"1994","Winthrop","Misc",4251,257,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"1995","Winthrop","Rum",12274,937,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"1996","Winthrop","Whisky",29168,1844,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"1997","Winthrop","Gin",926,63,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"1998","Winthrop","Vodka",12920,1240,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"1999","Winthrop","Brandy",1273,120,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"2000","Winthrop","Tequila",3599,304,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"2001","Winthrop","Amaretto",307,20,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"2002","Winthrop","Schnapps",6125,453,95.6,17.7,3.4,35700,915,861,0,0,15,0,0,39,39.0163934426229,94.0983606557377,0
"2003","Schleswig","Rum",20963,1294,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2004","Schleswig","Whisky",50356,3475,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2005","Schleswig","Gin",1035,103,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2006","Schleswig","Vodka",10885,842,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2007","Schleswig","Misc",7988,498,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2008","Schleswig","Brandy",359,39,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2009","Schleswig","Tequila",3656,183,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2010","Schleswig","Amaretto",378,46,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2011","Schleswig","Schnapps",7161,554,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2012","Schleswig","Distilled Spirits",3,0,92,11,7.3,29750,806,730,1,10,16,0,4,45,36.9106699751861,90.5707196029777,0.124069478908189
"2013","Floyd","Misc",13631,630,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2014","Floyd","Rum",18520,1138,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2015","Floyd","Vodka",20507,1799,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2016","Floyd","Whisky",60854,3904,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2017","Floyd","Gin",1453,91,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2018","Floyd","Brandy",2197,144,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2019","Floyd","Tequila",4220,192,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2020","Floyd","Amaretto",492,57,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2021","Floyd","Schnapps",12557,935,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2022","Floyd","Distilled Spirits",1937,87,85.6,9.9,4,25893,365,352,0,0,4,2,0,7,70.9397260273973,96.4383561643836,0
"2023","Cambridge","Rum",4193,340,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2024","Cambridge","Whisky",10213,731,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2025","Cambridge","Gin",625,66,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2026","Cambridge","Vodka",5308,543,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2027","Cambridge","Misc",960,78,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2028","Cambridge","Brandy",464,30,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2029","Cambridge","Tequila",935,75,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2030","Cambridge","Schnapps",2220,100,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2031","Cambridge","Distilled Spirits",305,21,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2032","Cambridge","Amaretto",10,2,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5,44.9648300117233,98.2415005861665,0.703399765533412
"2033","Parkersburg","Misc",5253,316,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2034","Parkersburg","Whisky",44342,3757,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2035","Parkersburg","Gin",1782,161,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2036","Parkersburg","Vodka",25619,2834,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2037","Parkersburg","Rum",20485,1427,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2038","Parkersburg","Brandy",2197,186,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2039","Parkersburg","Tequila",2800,194,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2040","Parkersburg","Schnapps",5843,454,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2041","Parkersburg","Distilled Spirits",367,42,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2042","Parkersburg","Amaretto",175,27,92.8,21.7,3.3,31810,2019,1981,0,15,0,0,11,12,15.7553244180287,98.1178801386825,0
"2043","Lake View","Whisky",79046,6098,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2044","Lake View","Misc",11550,684,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2045","Lake View","Rum",38873,2592,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2046","Lake View","Tequila",4790,272,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2047","Lake View","Distilled Spirits",389,22,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2048","Lake View","Gin",3022,222,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2049","Lake View","Vodka",33671,3369,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2050","Lake View","Brandy",2287,178,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2051","Lake View","Amaretto",778,100,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2052","Lake View","Schnapps",9756,717,90.7,19.9,6.7,31776,1002,990,8,0,0,0,4,0,31.7125748502994,98.8023952095808,0.798403193612774
"2053","Wapello","Rum",16528,1238,87.7,12.3,5.6,28368,1922,1868,8,0,4,0,36,6,14.7596253902185,97.1904266389178,0.416233090530697
"2054","Wapello","Misc",5617,352,87.7,12.3,5.6,28368,1922,1868,8,0,4,0,36,6,14.7596253902185,97.1904266389178,0.416233090530697
"2055","Wapello","Whisky",40149,3054,87.7,12.3,5.6,28368,1922,1868,8,0,4,0,36,6,14.7596253902185,97.1904266389178,0.416233090530697
"2056","Wapello","Gin",1331,143,87.7,12.3,5.6,28368,1922,1868,8,0,4,0,36,6,14.7596253902185,97.1904266389178,0.416233090530697
"2057","Wapello","Vodka",20968,2326,87.7,12.3,5.6,28368,1922,1868,8,0,4,0,36,6,14.7596253902185,97.1904266389178,0.416233090530697
"2058","Wapello","Brandy",1940,166,87.7,12.3,5.6,28368,1922,1868,8,0,4,0,36,6,14.7596253902185,97.1904266389178,0.416233090530697
