,city,category,sale.dollars,sale.volume,high.school,bachelor,unemployment,income,Average Income,population,Sale Per Person,Volume Sale Per Person,pop.white,pop.black,pop.indian,pop.asian,pop.hawai,pop.other,pop.multi,income_per_capita,prop_white,prop_black
1694,Mapleton,Misc,18027,1280,84.7,22.2,4.7,30000,23.09468822,1299,13.87759815,0.985373364,1299,0,0,0,0,0,0,23.09468822,100,0
1695,Mapleton,Rum,40528,2807,84.7,22.2,4.7,30000,23.09468822,1299,31.19938414,2.160892995,1299,0,0,0,0,0,0,23.09468822,100,0
1696,Mapleton,Schnapps,16177,1123,84.7,22.2,4.7,30000,23.09468822,1299,12.45342571,0.864511162,1299,0,0,0,0,0,0,23.09468822,100,0
1697,Mapleton,Tequila,8990,562,84.7,22.2,4.7,30000,23.09468822,1299,6.920708237,0.432640493,1299,0,0,0,0,0,0,23.09468822,100,0
1698,Mapleton,Distilled Spirits,1537,80,84.7,22.2,4.7,30000,23.09468822,1299,1.18321786,0.061585835,1299,0,0,0,0,0,0,23.09468822,100,0
1699,Mapleton,Gin,1692,160,84.7,22.2,4.7,30000,23.09468822,1299,1.302540416,0.123171671,1299,0,0,0,0,0,0,23.09468822,100,0
1700,Mapleton,Brandy,2261,214,84.7,22.2,4.7,30000,23.09468822,1299,1.740569669,0.164742109,1299,0,0,0,0,0,0,23.09468822,100,0
1701,Mapleton,Amaretto,2860,280,84.7,22.2,4.7,30000,23.09468822,1299,2.20169361,0.215550423,1299,0,0,0,0,0,0,23.09468822,100,0
1702,Toledo,Vodka,88731,9220,81,11.4,6.6,26973,11.94552702,2258,39.29627989,4.083259522,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1703,Toledo,Misc,39647,2295,81,11.4,6.6,26973,11.94552702,2258,17.55845881,1.016386182,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1704,Toledo,Brandy,20924,1671,81,11.4,6.6,26973,11.94552702,2258,9.266607617,0.74003543,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1705,Toledo,Whisky,177503,11666,81,11.4,6.6,26973,11.94552702,2258,78.61071745,5.166519043,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1706,Toledo,Amaretto,1167,142,81,11.4,6.6,26973,11.94552702,2258,0.516829052,0.062887511,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1707,Toledo,Tequila,28604,1855,81,11.4,6.6,26973,11.94552702,2258,12.66784765,0.821523472,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1708,Toledo,Rum,60819,4386,81,11.4,6.6,26973,11.94552702,2258,26.93489814,1.942426926,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1709,Toledo,Schnapps,29229,2830,81,11.4,6.6,26973,11.94552702,2258,12.94464128,1.253321523,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1710,Toledo,Distilled Spirits,1484,89,81,11.4,6.6,26973,11.94552702,2258,0.657218778,0.039415412,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1711,Toledo,Gin,6866,620,81,11.4,6.6,26973,11.94552702,2258,3.040744021,0.274579274,2136,26,22,6,6,31,31,11.94552702,94.59698849,1.15146147
1712,Nevada,Misc,24861,1528,93.8,22.9,4.9,35297,5.193790465,6796,3.658181283,0.22483814,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1713,Nevada,Whisky,174930,12641,93.8,22.9,4.9,35297,5.193790465,6796,25.74014126,1.860064744,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1714,Nevada,Brandy,11373,702,93.8,22.9,4.9,35297,5.193790465,6796,1.673484403,0.103296057,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1715,Nevada,Rum,65772,5210,93.8,22.9,4.9,35297,5.193790465,6796,9.678045909,0.766627428,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1716,Nevada,Tequila,16773,1126,93.8,22.9,4.9,35297,5.193790465,6796,2.468069453,0.165685697,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1717,Nevada,Gin,7492,694,93.8,22.9,4.9,35297,5.193790465,6796,1.102413184,0.102118893,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1718,Nevada,Vodka,90678,9400,93.8,22.9,4.9,35297,5.193790465,6796,13.34284873,1.383166569,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1719,Nevada,Amaretto,2599,343,93.8,22.9,4.9,35297,5.193790465,6796,0.382430842,0.050470865,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1720,Nevada,Schnapps,11606,874,93.8,22.9,4.9,35297,5.193790465,6796,1.707769276,0.128605062,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1721,Nevada,Distilled Spirits,1758,103,93.8,22.9,4.9,35297,5.193790465,6796,0.258681577,0.015155974,6643,32,0,37,0,6,78,5.193790465,97.74867569,0.470865215
1722,Brooklyn,Vodka,18918,1811,92.1,17.7,4.9,31317,22.02320675,1422,13.30379747,1.273558368,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1723,Brooklyn,Misc,4737,301,92.1,17.7,4.9,31317,22.02320675,1422,3.331223629,0.211673699,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1724,Brooklyn,Whisky,46750,2993,92.1,17.7,4.9,31317,22.02320675,1422,32.87623066,2.104781997,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1725,Brooklyn,Gin,1865,227,92.1,17.7,4.9,31317,22.02320675,1422,1.311533052,0.159634318,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1726,Brooklyn,Rum,21070,1538,92.1,17.7,4.9,31317,22.02320675,1422,14.81715893,1.081575246,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1727,Brooklyn,Brandy,2078,189,92.1,17.7,4.9,31317,22.02320675,1422,1.461322082,0.132911392,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1728,Brooklyn,Tequila,4753,288,92.1,17.7,4.9,31317,22.02320675,1422,3.342475387,0.202531646,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1729,Brooklyn,Amaretto,653,59,92.1,17.7,4.9,31317,22.02320675,1422,0.459212377,0.041490858,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1730,Brooklyn,Schnapps,11222,895,92.1,17.7,4.9,31317,22.02320675,1422,7.891701828,0.629395218,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1731,Brooklyn,Distilled Spirits,20,1,92.1,17.7,4.9,31317,22.02320675,1422,0.014064698,0.000703235,1404,0,0,0,0,0,18,22.02320675,98.73417722,0
1732,State Center,Misc,2879,206,93.2,19.3,3.8,31375,23.46671653,1337,2.153328347,0.15407629,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1733,State Center,Whisky,22157,1657,93.2,19.3,3.8,31375,23.46671653,1337,16.57217651,1.23934181,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1734,State Center,Gin,674,58,93.2,19.3,3.8,31375,23.46671653,1337,0.504113687,0.043380703,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1735,State Center,Vodka,12834,1435,93.2,19.3,3.8,31375,23.46671653,1337,9.599102468,1.073298429,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1736,State Center,Rum,7577,654,93.2,19.3,3.8,31375,23.46671653,1337,5.667165295,0.489154824,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1737,State Center,Brandy,1085,93,93.2,19.3,3.8,31375,23.46671653,1337,0.811518325,0.069558714,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1738,State Center,Tequila,2020,131,93.2,19.3,3.8,31375,23.46671653,1337,1.510845176,0.097980553,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1739,State Center,Schnapps,1676,148,93.2,19.3,3.8,31375,23.46671653,1337,1.25355273,0.110695587,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1740,State Center,Amaretto,338,51,93.2,19.3,3.8,31375,23.46671653,1337,0.252804787,0.038145101,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1741,State Center,Distilled Spirits,315,15,93.2,19.3,3.8,31375,23.46671653,1337,0.235602094,0.011219147,1271,0,4,4,0,58,0,23.46671653,95.06357517,0
1742,Edgewood,Misc,2265,144,91.2,9.8,7.9,32202,40.50566038,795,2.849056604,0.181132075,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1743,Edgewood,Whisky,21925,1759,91.2,9.8,7.9,32202,40.50566038,795,27.57861635,2.212578616,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1744,Edgewood,Gin,729,82,91.2,9.8,7.9,32202,40.50566038,795,0.916981132,0.103144654,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1745,Edgewood,Vodka,5921,690,91.2,9.8,7.9,32202,40.50566038,795,7.447798742,0.867924528,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1746,Edgewood,Rum,6838,478,91.2,9.8,7.9,32202,40.50566038,795,8.601257862,0.601257862,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1747,Edgewood,Brandy,272,27,91.2,9.8,7.9,32202,40.50566038,795,0.342138365,0.033962264,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1748,Edgewood,Tequila,667,52,91.2,9.8,7.9,32202,40.50566038,795,0.838993711,0.065408805,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1749,Edgewood,Schnapps,4501,334,91.2,9.8,7.9,32202,40.50566038,795,5.66163522,0.420125786,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1750,Edgewood,Amaretto,75,12,91.2,9.8,7.9,32202,40.50566038,795,0.094339623,0.01509434,763,2,0,20,0,1,9,40.50566038,95.97484277,0.251572327
1751,Sioux Rapids,Misc,5073,264,91.4,15.7,2,30129,41.32921811,729,6.958847737,0.362139918,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1752,Sioux Rapids,Whisky,41094,3212,91.4,15.7,2,30129,41.32921811,729,56.37037037,4.406035665,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1753,Sioux Rapids,Gin,1136,110,91.4,15.7,2,30129,41.32921811,729,1.55829904,0.150891632,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1754,Sioux Rapids,Vodka,15166,1756,91.4,15.7,2,30129,41.32921811,729,20.80384088,2.40877915,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1755,Sioux Rapids,Rum,10813,762,91.4,15.7,2,30129,41.32921811,729,14.83264746,1.04526749,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1756,Sioux Rapids,Brandy,2266,230,91.4,15.7,2,30129,41.32921811,729,3.108367627,0.315500686,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1757,Sioux Rapids,Tequila,2194,126,91.4,15.7,2,30129,41.32921811,729,3.009602195,0.172839506,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1758,Sioux Rapids,Amaretto,230,37,91.4,15.7,2,30129,41.32921811,729,0.315500686,0.050754458,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1759,Sioux Rapids,Schnapps,5812,537,91.4,15.7,2,30129,41.32921811,729,7.972565158,0.736625514,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1760,Sioux Rapids,Distilled Spirits,516,23,91.4,15.7,2,30129,41.32921811,729,0.70781893,0.031550069,721,2,0,0,0,2,4,41.32921811,98.90260631,0.274348422
1761,Monroe,Rum,14140,900,93.8,18.6,7.8,35107,18.72373333,1875,7.541333333,0.48,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1762,Monroe,Misc,2828,171,93.8,18.6,7.8,35107,18.72373333,1875,1.508266667,0.0912,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1763,Monroe,Whisky,21985,1440,93.8,18.6,7.8,35107,18.72373333,1875,11.72533333,0.768,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1764,Monroe,Gin,1056,133,93.8,18.6,7.8,35107,18.72373333,1875,0.5632,0.070933333,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1765,Monroe,Vodka,13146,1515,93.8,18.6,7.8,35107,18.72373333,1875,7.0112,0.808,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1766,Monroe,Brandy,1671,160,93.8,18.6,7.8,35107,18.72373333,1875,0.8912,0.085333333,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1767,Monroe,Tequila,1447,84,93.8,18.6,7.8,35107,18.72373333,1875,0.771733333,0.0448,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1768,Monroe,Schnapps,3023,295,93.8,18.6,7.8,35107,18.72373333,1875,1.612266667,0.157333333,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1769,Monroe,Distilled Spirits,1365,64,93.8,18.6,7.8,35107,18.72373333,1875,0.728,0.034133333,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1770,Monroe,Amaretto,447,75,93.8,18.6,7.8,35107,18.72373333,1875,0.2384,0.04,1840,0,0,7,0,0,28,18.72373333,98.13333333,0
1771,Greenfield,Misc,8977,619,92,15.3,2.4,31750,16.27370579,1951,4.601230138,0.317273193,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1772,Greenfield,Whisky,62702,4536,92,15.3,2.4,31750,16.27370579,1951,32.13839057,2.324961558,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1773,Greenfield,Tequila,8776,652,92,15.3,2.4,31750,16.27370579,1951,4.498206048,0.334187596,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1774,Greenfield,Distilled Spirits,674,28,92,15.3,2.4,31750,16.27370579,1951,0.345463865,0.014351615,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1775,Greenfield,Gin,1306,105,92,15.3,2.4,31750,16.27370579,1951,0.669400308,0.053818555,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1776,Greenfield,Vodka,23455,2522,92,15.3,2.4,31750,16.27370579,1951,12.02203998,1.292670425,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1777,Greenfield,Rum,20198,1621,92,15.3,2.4,31750,16.27370579,1951,10.35263967,0.830855971,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1778,Greenfield,Brandy,4518,400,92,15.3,2.4,31750,16.27370579,1951,2.31573552,0.205023065,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1779,Greenfield,Amaretto,223,26,92,15.3,2.4,31750,16.27370579,1951,0.114300359,0.013326499,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1780,Greenfield,Schnapps,4311,365,92,15.3,2.4,31750,16.27370579,1951,2.209636084,0.187083547,1925,1,0,20,0,5,0,16.27370579,98.66735008,0.051255766
1781,Hubbard,Misc,1662,126,86.6,15.2,5.4,37917,42.55555556,891,1.865319865,0.141414141,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1782,Hubbard,Whisky,16734,1490,86.6,15.2,5.4,37917,42.55555556,891,18.78114478,1.672278339,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1783,Hubbard,Gin,746,106,86.6,15.2,5.4,37917,42.55555556,891,0.837261504,0.118967452,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1784,Hubbard,Vodka,11185,1396,86.6,15.2,5.4,37917,42.55555556,891,12.55331089,1.5667789,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1785,Hubbard,Rum,7864,661,86.6,15.2,5.4,37917,42.55555556,891,8.826038159,0.741863075,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1786,Hubbard,Brandy,291,28,86.6,15.2,5.4,37917,42.55555556,891,0.326599327,0.031425365,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1787,Hubbard,Tequila,926,82,86.6,15.2,5.4,37917,42.55555556,891,1.039281706,0.092031425,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1788,Hubbard,Schnapps,1651,135,86.6,15.2,5.4,37917,42.55555556,891,1.852974186,0.151515152,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1789,Hubbard,Amaretto,132,19,86.6,15.2,5.4,37917,42.55555556,891,0.148148148,0.021324355,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1790,Hubbard,Distilled Spirits,81,3,86.6,15.2,5.4,37917,42.55555556,891,0.090909091,0.003367003,880,8,0,0,0,0,3,42.55555556,98.7654321,0.897867565
1791,North English,Whisky,18960,1823,87.9,16.1,3.6,31097,27.08797909,1148,16.51567944,1.587979094,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1792,North English,Gin,308,37,87.9,16.1,3.6,31097,27.08797909,1148,0.268292683,0.032229965,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1793,North English,Vodka,12824,1661,87.9,16.1,3.6,31097,27.08797909,1148,11.17073171,1.446864111,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1794,North English,Misc,2481,161,87.9,16.1,3.6,31097,27.08797909,1148,2.161149826,0.140243902,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1795,North English,Rum,7036,708,87.9,16.1,3.6,31097,27.08797909,1148,6.128919861,0.616724739,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1796,North English,Brandy,2045,197,87.9,16.1,3.6,31097,27.08797909,1148,1.781358885,0.171602787,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1797,North English,Tequila,717,58,87.9,16.1,3.6,31097,27.08797909,1148,0.62456446,0.050522648,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1798,North English,Amaretto,96,14,87.9,16.1,3.6,31097,27.08797909,1148,0.083623693,0.012195122,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1799,North English,Schnapps,2450,252,87.9,16.1,3.6,31097,27.08797909,1148,2.134146341,0.219512195,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1800,North English,Distilled Spirits,54,2,87.9,16.1,3.6,31097,27.08797909,1148,0.047038328,0.00174216,1111,0,0,0,0,0,37,27.08797909,96.77700348,0
1801,Arnolds Park,Misc,38752,2432,96.8,20.9,9.7,25156,24.56640625,1024,37.84375,2.375,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1802,Arnolds Park,Rum,69546,4588,96.8,20.9,9.7,25156,24.56640625,1024,67.91601563,4.48046875,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1803,Arnolds Park,Tequila,20828,1269,96.8,20.9,9.7,25156,24.56640625,1024,20.33984375,1.239257813,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1804,Arnolds Park,Whisky,126267,7461,96.8,20.9,9.7,25156,24.56640625,1024,123.3076172,7.286132813,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1805,Arnolds Park,Gin,9984,704,96.8,20.9,9.7,25156,24.56640625,1024,9.75,0.6875,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1806,Arnolds Park,Vodka,101390,8155,96.8,20.9,9.7,25156,24.56640625,1024,99.01367188,7.963867188,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1807,Arnolds Park,Brandy,6219,412,96.8,20.9,9.7,25156,24.56640625,1024,6.073242188,0.40234375,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1808,Arnolds Park,Amaretto,933,113,96.8,20.9,9.7,25156,24.56640625,1024,0.911132813,0.110351563,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1809,Arnolds Park,Schnapps,26509,1882,96.8,20.9,9.7,25156,24.56640625,1024,25.88769531,1.837890625,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1810,Arnolds Park,Distilled Spirits,2623,136,96.8,20.9,9.7,25156,24.56640625,1024,2.561523438,0.1328125,969,15,4,0,0,8,28,24.56640625,94.62890625,1.46484375
1811,Woodbine,Whisky,30236,2317,90.4,21.4,5.1,30114,18.30638298,1645,18.38054711,1.408510638,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1812,Woodbine,Misc,3188,224,90.4,21.4,5.1,30114,18.30638298,1645,1.937993921,0.136170213,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1813,Woodbine,Gin,246,27,90.4,21.4,5.1,30114,18.30638298,1645,0.149544073,0.016413374,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1814,Woodbine,Vodka,8872,790,90.4,21.4,5.1,30114,18.30638298,1645,5.39331307,0.480243161,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1815,Woodbine,Rum,10062,863,90.4,21.4,5.1,30114,18.30638298,1645,6.116717325,0.524620061,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1816,Woodbine,Brandy,659,64,90.4,21.4,5.1,30114,18.30638298,1645,0.400607903,0.038905775,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1817,Woodbine,Tequila,1452,104,90.4,21.4,5.1,30114,18.30638298,1645,0.882674772,0.063221884,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1818,Woodbine,Schnapps,2339,217,90.4,21.4,5.1,30114,18.30638298,1645,1.421884498,0.131914894,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1819,Woodbine,Amaretto,122,11,90.4,21.4,5.1,30114,18.30638298,1645,0.074164134,0.00668693,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1820,Woodbine,Distilled Spirits,22,1,90.4,21.4,5.1,30114,18.30638298,1645,0.01337386,0.000607903,1598,0,15,0,0,8,24,18.30638298,97.14285714,0
1821,Lansing,Misc,7584,528,96.8,15.7,6.7,27574,33.10204082,833,9.104441777,0.633853541,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1822,Lansing,Rum,16244,1310,96.8,15.7,6.7,27574,33.10204082,833,19.50060024,1.572629052,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1823,Lansing,Whisky,37996,3106,96.8,15.7,6.7,27574,33.10204082,833,45.61344538,3.728691477,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1824,Lansing,Gin,1744,142,96.8,15.7,6.7,27574,33.10204082,833,2.093637455,0.170468187,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1825,Lansing,Vodka,24780,2606,96.8,15.7,6.7,27574,33.10204082,833,29.74789916,3.128451381,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1826,Lansing,Brandy,5765,521,96.8,15.7,6.7,27574,33.10204082,833,6.920768307,0.62545018,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1827,Lansing,Tequila,2846,192,96.8,15.7,6.7,27574,33.10204082,833,3.416566627,0.230492197,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1828,Lansing,Amaretto,317,32,96.8,15.7,6.7,27574,33.10204082,833,0.380552221,0.038415366,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1829,Lansing,Schnapps,7365,654,96.8,15.7,6.7,27574,33.10204082,833,8.841536615,0.785114046,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1830,Lansing,Distilled Spirits,288,14,96.8,15.7,6.7,27574,33.10204082,833,0.345738295,0.016806723,816,2,3,8,0,0,4,33.10204082,97.95918367,0.240096038
1831,Larchwood,Rum,44540,2845,90.8,23.4,5.2,32366,37.41734104,865,51.49132948,3.289017341,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1832,Larchwood,Whisky,84945,5378,90.8,23.4,5.2,32366,37.41734104,865,98.20231214,6.21734104,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1833,Larchwood,Gin,3833,244,90.8,23.4,5.2,32366,37.41734104,865,4.431213873,0.282080925,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1834,Larchwood,Vodka,43351,3511,90.8,23.4,5.2,32366,37.41734104,865,50.11676301,4.058959538,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1835,Larchwood,Brandy,6985,491,90.8,23.4,5.2,32366,37.41734104,865,8.075144509,0.567630058,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1836,Larchwood,Tequila,8285,312,90.8,23.4,5.2,32366,37.41734104,865,9.578034682,0.360693642,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1837,Larchwood,Misc,11291,549,90.8,23.4,5.2,32366,37.41734104,865,13.05317919,0.634682081,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1838,Larchwood,Schnapps,11214,664,90.8,23.4,5.2,32366,37.41734104,865,12.96416185,0.767630058,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1839,Larchwood,Amaretto,1109,116,90.8,23.4,5.2,32366,37.41734104,865,1.282080925,0.134104046,845,0,15,2,0,0,3,37.41734104,97.68786127,0
1840,Ossian,Rum,8590,570,93.2,17,1.5,30771,31.98648649,962,8.929313929,0.592515593,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1841,Ossian,Whisky,11928,786,93.2,17,1.5,30771,31.98648649,962,12.3991684,0.817047817,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1842,Ossian,Gin,159,16,93.2,17,1.5,30771,31.98648649,962,0.165280665,0.016632017,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1843,Ossian,Vodka,3727,407,93.2,17,1.5,30771,31.98648649,962,3.874220374,0.423076923,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1844,Ossian,Misc,3269,166,93.2,17,1.5,30771,31.98648649,962,3.398128898,0.172557173,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1845,Ossian,Brandy,1914,202,93.2,17,1.5,30771,31.98648649,962,1.98960499,0.20997921,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1846,Ossian,Tequila,1082,66,93.2,17,1.5,30771,31.98648649,962,1.124740125,0.068607069,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1847,Ossian,Schnapps,3845,381,93.2,17,1.5,30771,31.98648649,962,3.996881497,0.396049896,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1848,Ossian,Amaretto,112,18,93.2,17,1.5,30771,31.98648649,962,0.116424116,0.018711019,949,0,0,0,0,5,8,31.98648649,98.64864865,0
1849,Anthon,Misc,9666,553,90.7,17.6,3.3,26858,40.08656716,670,14.42686567,0.825373134,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1850,Anthon,Whisky,52648,3375,90.7,17.6,3.3,26858,40.08656716,670,78.57910448,5.037313433,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1851,Anthon,Tequila,4262,239,90.7,17.6,3.3,26858,40.08656716,670,6.36119403,0.356716418,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1852,Anthon,Gin,1627,98,90.7,17.6,3.3,26858,40.08656716,670,2.428358209,0.146268657,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1853,Anthon,Vodka,14681,1312,90.7,17.6,3.3,26858,40.08656716,670,21.9119403,1.958208955,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1854,Anthon,Rum,10192,664,90.7,17.6,3.3,26858,40.08656716,670,15.2119403,0.991044776,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1855,Anthon,Brandy,2167,158,90.7,17.6,3.3,26858,40.08656716,670,3.234328358,0.235820896,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1856,Anthon,Amaretto,556,70,90.7,17.6,3.3,26858,40.08656716,670,0.829850746,0.104477612,645,0,2,9,0,0,14,40.08656716,96.26865672,0
1857,Anthon,Schnapps,7235,518,90.7,17.6,3.3,26858,40.08656716,670,10.79850746,0.773134328,645,0,2,9,0,0,14,40.08656716,96.26865672,0
